category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0006958	complement activation, classical pathway	82	IGKV5-2	4.051490352	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLC2	3.216970944	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLC3	3.318106693	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLC6	4.197759447	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLC7	3.983685903	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV1-40	4.724037718	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV1-44	3.862411266	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV1-47	4.392325042	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV1-51	4.330016499	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV2-11	4.072093934	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV2-14	4.10903855	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV2-23	4.621885514	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV2-8	3.476728965	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV3-1	4.437945665	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV3-19	4.595742852	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV3-21	5.794223821	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV3-25	4.516906388	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV3-27	5.38174719	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV6-57	4.929304692	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	IGLV7-43	4.108826521	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	C5	-2.253182222	6.02869682454182e-97	8.61365903383803
BP	GO:0006958	complement activation, classical pathway	82	TRBC2	2.425168988	6.02869682454182e-97	8.61365903383803
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	LTA	2.263270448	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	C8G	2.060337097	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	MASP2	-2.338045439	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHA1	4.580203331	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHA2	3.954859595	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHD	2.52847748	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHE	4.614951121	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHG1	4.092811952	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHG2	4.751073375	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHG3	4.277977496	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHG4	6.623940523	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHM	3.718903576	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV1-18	5.396934449	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV1-24	4.148217143	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV1-3	2.864022114	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV1-45	4.414477879	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV1-58	5.97177047	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV1-69	5.520612632	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV2-26	5.94330266	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV2-5	3.039237781	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV2-70	4.503457739	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-11	4.463496157	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-13	4.939516204	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-15	4.633629005	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-20	5.391177834	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-21	4.48651043	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-23	3.792396872	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-30	4.080313948	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-33	3.561712724	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-43	4.73628677	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-48	4.182136266	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-49	4.607476353	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-53	4.98716105	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-64	4.847603857	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-66	4.620172714	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-72	4.43616225	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-73	4.433335466	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV3-74	4.509606409	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV4-28	4.84032026	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV4-31	5.447691339	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV4-34	3.918320555	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV4-39	5.307706181	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV4-4	3.728476841	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV4-59	4.41186575	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV4-61	3.718960007	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV5-51	5.173937414	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGHV6-1	3.313763038	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKC	3.209234693	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV1-12	4.281577382	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV1-16	4.417128877	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV1-17	4.499088338	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV1-39	4.476372431	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV1-5	4.927080728	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV1D-12	5.787736253	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV2-30	2.382146359	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV2D-30	3.08303204	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV3-15	4.106091117	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV3-20	4.442374792	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV3D-11	4.534707501	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV3D-20	4.887136811	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV4-1	4.840587557	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGKV5-2	4.051490352	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLC2	3.216970944	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLC3	3.318106693	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLC6	4.197759447	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLC7	3.983685903	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV1-40	4.724037718	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV1-44	3.862411266	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV1-47	4.392325042	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV1-51	4.330016499	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV2-11	4.072093934	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV2-14	4.10903855	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV2-23	4.621885514	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV2-8	3.476728965	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV3-1	4.437945665	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV3-19	4.595742852	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV3-21	5.794223821	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV3-25	4.516906388	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV3-27	5.38174719	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV6-57	4.929304692	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	IGLV7-43	4.108826521	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	C5	-2.253182222	2.13797006264775e-94	8.67137653918554
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	83	TRBC2	2.425168988	2.13797006264775e-94	8.67137653918554
BP	GO:0006959	humoral immune response	111	HLA-E	2.015442349	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	LTA	2.263270448	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	PI3	5.512732309	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CAMP	2.120920377	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	PPBP	5.744454149	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	REG3G	-2.570029644	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	SLPI	4.377895063	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CXCL8	2.179841139	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CXCL10	3.491369568	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CXCL9	4.011854431	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CXCL5	6.304490929	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CXCL13	2.893357322	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	PF4	3.362969857	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CCL13	3.23861773	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	DEFA3	-3.820248012	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	LCN2	4.208075358	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	DCD	-6.884384766	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	BPIFB1	5.868725759	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	C8G	2.060337097	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	BPIFA2	8.777690279	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	LYZ	4.588413956	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	DMBT1	4.600578834	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	MASP2	-2.338045439	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	PDCD1	2.031277051	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CCR7	2.554702366	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHA1	4.580203331	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHA2	3.954859595	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHD	2.52847748	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHE	4.614951121	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHG1	4.092811952	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHG2	4.751073375	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHG3	4.277977496	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHG4	6.623940523	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHM	3.718903576	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV1-18	5.396934449	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV1-24	4.148217143	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV1-3	2.864022114	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV1-45	4.414477879	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV1-58	5.97177047	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV1-69	5.520612632	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV2-26	5.94330266	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV2-5	3.039237781	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV2-70	4.503457739	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-11	4.463496157	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-13	4.939516204	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-15	4.633629005	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-20	5.391177834	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-21	4.48651043	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-23	3.792396872	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-30	4.080313948	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-33	3.561712724	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-43	4.73628677	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-48	4.182136266	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-49	4.607476353	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-53	4.98716105	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-64	4.847603857	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-66	4.620172714	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-72	4.43616225	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-73	4.433335466	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV3-74	4.509606409	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV4-28	4.84032026	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV4-31	5.447691339	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV4-34	3.918320555	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV4-39	5.307706181	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV4-4	3.728476841	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV4-59	4.41186575	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV4-61	3.718960007	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV5-51	5.173937414	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGHV6-1	3.313763038	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKC	3.209234693	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV1-12	4.281577382	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV1-16	4.417128877	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV1-17	4.499088338	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV1-39	4.476372431	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV1-5	4.927080728	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV1D-12	5.787736253	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV2-30	2.382146359	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV2D-30	3.08303204	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV3-15	4.106091117	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV3-20	4.442374792	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV3D-11	4.534707501	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV3D-20	4.887136811	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV4-1	4.840587557	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGKV5-2	4.051490352	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLC2	3.216970944	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLC3	3.318106693	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLC6	4.197759447	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLC7	3.983685903	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV1-40	4.724037718	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV1-44	3.862411266	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV1-47	4.392325042	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV1-51	4.330016499	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV2-11	4.072093934	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV2-14	4.10903855	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV2-23	4.621885514	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV2-8	3.476728965	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV3-1	4.437945665	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV3-19	4.595742852	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV3-21	5.794223821	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV3-25	4.516906388	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV3-27	5.38174719	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV6-57	4.929304692	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IGLV7-43	4.108826521	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	C5	-2.253182222	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IFNE	4.535404528	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	IFNK	-7.920580414	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	REG1A	-2.556209079	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	TNFRSF21	3.140641022	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	SH2D1A	2.710889034	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	CD28	2.89281173	6.42604647612747e-94	9.20683255879924
BP	GO:0006959	humoral immune response	111	TRBC2	2.425168988	6.42604647612747e-94	9.20683255879924
